(519, 13794)
(520, 9194)
(521, 3169)
(522, 805)
(523, 7237)
(524, 13933)
(525, 13513)
(526, 19650)
(527, 12679)
(528, 505)
(529, 399)
(530, 18761)
(531, 18643)
(532, 14780)
(533, 8098)
(534, 12396)
(535, 13373)
(536, 1249)
(537, 15936)
(538, 2537)
(539, 18833)
(540, 6953)
(541, 15566)
(542, 5640)
(543, 19629)
(544, 16732)
(545, 3858)
(546, 13810)
(547, 10597)
(548, 3558)
(549, 11935)
(550, 3478)
(551, 1417)
(552, 17746)
(553, 9414)
(554, 1639)
(555, 12628)
(556, 1973)
(557, 4560)
(558, 5356)
(559, 10405)
(560, 10613)
(561, 10682)
(562, 9724)
(563, 1349)
(564, 6594)
(565, 7329)
(566, 4593)
(567, 16388)
(568, 10525)
(569, 19296)
(570, 3956)
(571, 17723)
(572, 8119)
(573, 15664)
(574, 3714)
(575, 7987)
(576, 8298)
(577, 9221)
(578, 2758)
(579, 12430)
(580, 6731)
(581, 12126)
(582, 17785)
(583, 3397)
(584, 18521)
(585, 14063)
(586, 13687)
(587, 74)
(588, 18632)
(589, 17923)
(590, 2424)
(591, 14197)
(592, 527)
(593, 3753)
(594, 3866)
(595, 17977)
(596, 712)
(597, 15907)
(598, 685)
(599, 13208)
(600, 3424)
(601, 333)
(602, 8133)
(603, 9306)
(604, 8840)
(605, 8502)
(606, 7328)
(607, 14036)
(608, 19648)
(609, 19637)
(610, 20063)
(611, 7839)
(612, 17253)
(613, 17772)
(614, 1264)
(615, 14305)
(616, 18736)
(617, 17032)
(618, 10096)
(619, 6313)
(620, 15217)
(621, 11382)
(622, 6777)
(623, 5051)
(624, 8427)
(625, 10816)
(626, 993)
(627, 2016)
(628, 6973)
(629, 10873)
(630, 18164)
(631, 2328)
(632, 17559)
(633, 4194)
(634, 8114)
(635, 16839)
(636, 12611)
(637, 7822)
(638, 6578)
(639, 16736)
(640, 11737)
(641, 16607)
(642, 10138)
(643, 15651)
(644, 13750)
(645, 17296)
(646, 14707)
(647, 12992)
(648, 18252)
(649, 13982)
(650, 16579)
(651, 6638)
(652, 14514)
(653, 9082)
(654, 11321)
(655, 5536)
(656, 13409)
(657, 4423)
(658, 11082)
(659, 16073)
(660, 16553)
(661, 2582)
(662, 8656)
(663, 2262)
(664, 7872)
(665, 5004)
(666, 510)
(667, 5594)
(668, 13713)
(669, 16170)
(670, 2290)
(671, 1454)
(672, 1540)
(673, 6185)
(674, 4056)
(675, 8218)
(676, 4069)
(677, 18660)
(678, 10052)
(679, 12521)
(680, 9890)
(681, 2579)
(682, 5595)
(683, 527)
(684, 4416)
(685, 5705)
(686, 14624)
(687, 1421)
(688, 19017)
(689, 18705)
(690, 9646)
(691, 18795)
(692, 8249)
(693, 17944)
(694, 16772)
(695, 11850)
(696, 6578)
(697, 6466)
(698, 14251)
(699, 8333)
(700, 2876)
(701, 9319)
(702, 19635)
(703, 3630)
(704, 3461)
(705, 14245)
(706, 6056)
(707, 14108)
(708, 17631)
(709, 7001)
(710, 6767)
(711, 1496)
(712, 6101)
(713, 613)
(714, 6471)
(715, 3347)
(716, 10030)
(717, 9761)
(718, 11453)
(719, 64)
(720, 14455)
(721, 19260)
(722, 17324)
(723, 14813)
(724, 19826)
(725, 5377)
(726, 508)
(727, 11725)
(728, 12569)
(729, 613)
(730, 7669)
(731, 6969)
(732, 11106)
(733, 6895)
(734, 2251)
(735, 14383)
(736, 6257)
(737, 15909)
(738, 17174)
(739, 15249)
(740, 17531)
(741, 3217)
(742, 10142)
(743, 17087)
(744, 2104)
(745, 12667)
(746, 6375)
(747, 12152)
(748, 15376)
(749, 5480)
(750, 19664)
(751, 10679)
(752, 15434)
(753, 12527)
(754, 14406)
(755, 4040)
(756, 17903)
(757, 11475)
(758, 12768)
(759, 13761)
(760, 15153)
(761, 8511)
(762, 7758)
(763, 17938)
(764, 14185)
(765, 16022)
(766, 6368)
(767, 4506)
(768, 16736)
(769, 8521)
(770, 8349)
(771, 768)
(772, 13727)
(773, 8929)
(774, 15296)
(775, 2127)
(776, 18383)
(777, 13964)
(778, 9784)
(779, 10763)
(780, 4601)
(781, 18876)
(782, 2923)
(783, 18896)
(784, 87)
(785, 2064)
(786, 6251)
(787, 6998)
(788, 16509)
(789, 15950)
(790, 19676)
(791, 10681)
(792, 11373)
(793, 8904)
(794, 16449)
(795, 19338)
(796, 17333)
(797, 5884)
(798, 12213)
(799, 12243)
(800, 18822)
(801, 6735)
(802, 692)
(803, 15906)
(804, 18682)
(805, 5100)
(806, 16400)
(807, 12122)
(808, 3430)
(809, 14133)
(810, 4653)
(811, 7402)
(812, 7295)
(813, 15817)
(814, 1643)
(815, 8732)
(816, 2110)
(817, 17794)
(818, 836)
(819, 12116)
(820, 5794)
(821, 8625)
(822, 19619)
(823, 13204)
(824, 16385)
(825, 763)
(826, 4)
(827, 18449)
(828, 14949)
(829, 17264)
(830, 13553)
(831, 13565)
(832, 5607)
(833, 1269)
(834, 5601)
(835, 8314)
(836, 9659)
(837, 3877)
(838, 16301)
(839, 4883)
(840, 2313)
(841, 9887)
(842, 16670)
(843, 10171)
(844, 809)
(845, 13864)
(846, 8759)
(847, 3103)
(848, 7847)
(849, 19498)
(850, 16349)
(851, 13801)
(852, 8256)
(853, 4956)
(854, 4468)
(855, 13081)
(856, 7644)
(857, 13154)
(858, 16536)
(859, 15521)
(860, 16012)
(861, 7635)
(862, 8710)
(863, 3153)
(864, 7728)
(865, 5794)
(866, 7938)
(867, 11215)
(868, 6270)
(869, 1310)
(870, 4541)
(871, 12580)
(872, 5844)
(873, 2705)
(874, 3348)
(875, 10363)
(876, 8394)
(877, 10958)
(878, 4368)
(879, 15179)
(880, 3025)
(881, 17443)
(882, 4286)
(883, 15731)
(884, 3936)
(885, 2038)
(886, 4163)
(887, 1510)
(888, 14043)
(889, 17673)
(890, 17954)
(891, 3000)
(892, 18805)
(893, 3583)
(894, 12028)
(895, 582)
(896, 7309)
(897, 10916)
(898, 1712)
(899, 13750)
(900, 11753)
(901, 6966)
(902, 3088)
(903, 5787)
(904, 9429)
(905, 430)
(906, 10327)
(907, 4847)
(908, 11241)
(909, 10145)
(910, 10577)
(911, 153)
(912, 16286)
(913, 14198)
(914, 17617)
(915, 10759)
(916, 1399)
(917, 12450)
(918, 4635)
(919, 18419)
(920, 17625)
(921, 4888)
(922, 9837)
(923, 5641)
(924, 2354)
(925, 13710)
(926, 14368)
(927, 11876)
(928, 2333)
(929, 7810)
(930, 19491)
(931, 9583)
(932, 2842)
(933, 3148)
(934, 13183)
(935, 276)
(936, 14518)
(937, 11150)
(938, 6870)
(939, 15304)
(940, 6477)
(941, 5634)
(942, 14216)
(943, 4935)
(944, 4403)
(945, 16327)
(946, 14520)
(947, 16880)
(948, 775)
(949, 3541)
(950, 1742)
(951, 10537)
(952, 2811)
(953, 41)
(954, 16635)
(955, 5111)
(956, 11453)
(957, 10837)
(958, 6959)
(959, 4781)
(960, 15065)
(961, 1647)
(962, 17704)
(963, 10193)
(964, 2193)
(965, 444)
(966, 5234)
(967, 14088)
(968, 470)
(969, 4657)
(970, 11366)
(971, 6234)
(972, 6590)
(973, 12789)
(974, 13308)
(975, 14522)
(976, 15653)
(977, 6450)
(978, 7506)
(979, 11828)
(980, 13209)
(981, 3560)
(982, 12235)
(983, 10117)
(984, 3488)
(985, 9051)
(986, 5568)
(987, 9270)
(988, 171)
(989, 17474)
(990, 14725)
(991, 14187)
(992, 17868)
(993, 3828)
(994, 6900)
(995, 9248)
(996, 1139)
(997, 11195)
(998, 5157)
(999, 9803)
(1000, 9681)
(1001, 5959)
(1002, 5208)
(1003, 1287)
(1004, 16109)
(1005, 5201)
(1006, 4)
(1007, 4175)
(1008, 10414)
(1009, 16444)
(1010, 2756)
(1011, 13985)
(1012, 19439)
(1013, 10740)
(1014, 5226)
(1015, 9072)
(1016, 15493)
(1017, 428)
(1018, 10548)
(1019, 12661)
(1020, 11635)
(1021, 3941)
(1022, 12138)
(1023, 14640)
(1024, 5106)
(1025, 19170)
(1026, 5071)
(1027, 17077)
(1028, 11050)
(1029, 7361)
(1030, 14192)
(1031, 19407)
(1032, 2613)
(1033, 6085)
(1034, 12380)
(1035, 20031)
(1036, 14175)
(1037, 8711)
(1038, 9000)
(1039, 11406)
(1040, 6038)
(1041, 3907)
(1042, 18641)
(1043, 5627)
(1044, 542)
(1045, 14564)
(1046, 6415)
(1047, 14992)
(1048, 9230)
(1049, 18161)
(1050, 4192)
(1051, 13593)
(1052, 2849)
(1053, 3944)
(1054, 9545)
(1055, 3675)
(1056, 10532)
(1057, 11373)
(1058, 5408)
(1059, 13880)
(1060, 18181)
(1061, 11146)
(1062, 5899)
(1063, 14507)
(1064, 9602)
(1065, 11013)
(1066, 553)
(1067, 15095)
(1068, 10558)
(1069, 9048)
(1070, 19079)
(1071, 6118)
(1072, 13958)
(1073, 780)
(1074, 7438)
(1075, 9095)
(1076, 913)
(1077, 1748)
(1078, 16723)
(1079, 13510)
(1080, 8899)
(1081, 15673)
(1082, 2616)
(1083, 7295)
(1084, 8278)
(1085, 17845)
(1086, 1911)
(1087, 5621)
(1088, 10685)
(1089, 16289)
(1090, 17002)
(1091, 8912)
(1092, 10968)
(1093, 5248)
(1094, 18674)
(1095, 2811)
(1096, 13322)
(1097, 14584)
(1098, 19828)
(1099, 1762)
(1100, 18021)
(1101, 12759)
(1102, 1791)
(1103, 13181)
(1104, 13384)
(1105, 17482)
(1106, 2857)
(1107, 4936)
(1108, 6980)
(1109, 3159)
(1110, 18861)
(1111, 16288)
(1112, 9078)
(1113, 15362)
(1114, 4467)
(1115, 18240)
(1116, 9509)
(1117, 2216)
(1118, 12862)
(1119, 8381)
(1120, 3563)
(1121, 14356)
(1122, 18215)
(1123, 10342)
(1124, 18107)
(1125, 1177)
(1126, 5671)
(1127, 2149)
(1128, 2970)
(1129, 6978)
(1130, 12213)
(1131, 1697)
(1132, 7822)
(1133, 18488)
(1134, 9205)
(1135, 1773)
(1136, 3481)
(1137, 5746)
(1138, 17560)
(1139, 16269)
(1140, 4547)
(1141, 10374)
(1142, 2650)
(1143, 7351)
(1144, 12779)
(1145, 9131)
(1146, 16524)
(1147, 14573)
(1148, 11617)
(1149, 7016)
(1150, 17391)
(1151, 2660)
(1152, 19826)
(1153, 16434)
(1154, 14871)
(1155, 6498)
(1156, 4055)
(1157, 5476)
(1158, 10093)
(1159, 15021)
(1160, 18663)
(1161, 7646)
(1162, 3374)
(1163, 814)
(1164, 11242)
(1165, 5593)
(1166, 13991)
(1167, 3822)
(1168, 6452)
(1169, 3436)
(1170, 4059)
(1171, 18470)
(1172, 5090)
(1173, 15689)
(1174, 9195)
(1175, 19246)
(1176, 8577)
(1177, 2132)
(1178, 19889)
(1179, 8065)
(1180, 11390)
(1181, 7233)
(1182, 15379)
(1183, 629)
(1184, 16471)
(1185, 8145)
(1186, 708)
(1187, 2711)
(1188, 3729)
(1189, 12990)
(1190, 7904)
(1191, 19633)
(1192, 603)
(1193, 8257)
(1194, 11599)
(1195, 3778)
(1196, 10077)
(1197, 17649)
(1198, 3988)
(1199, 9948)
(1200, 1919)
(1201, 17327)
(1202, 17952)
(1203, 16897)
(1204, 4896)
(1205, 4278)
(1206, 14643)
(1207, 14266)
(1208, 16112)
(1209, 3464)
(1210, 2489)
(1211, 8685)
(1212, 14852)
(1213, 10188)
(1214, 4500)
(1215, 3520)
(1216, 8739)
(1217, 655)
(1218, 14125)
(1219, 13706)
(1220, 8649)
(1221, 9019)
(1222, 14970)
(1223, 11134)
(1224, 6526)
(1225, 347)
(1226, 17233)
(1227, 17740)
(1228, 835)
(1229, 1499)
(1230, 8873)
(1231, 11921)
(1232, 17564)
(1233, 4606)
(1234, 16918)
(1235, 19744)
(1236, 15733)
(1237, 8405)
(1238, 12595)
(1239, 2493)
(1240, 19200)
(1241, 7807)
(1242, 13665)
(1243, 16714)
(1244, 3692)
(1245, 1594)
(1246, 13631)
(1247, 15322)
(1248, 16391)
(1249, 8170)
(1250, 19890)
(1251, 15624)
(1252, 12919)
(1253, 13750)
(1254, 3672)
(1255, 6366)
(1256, 14091)
(1257, 3142)
(1258, 5069)
(1259, 11993)
(1260, 1494)
(1261, 9057)
(1262, 15365)
(1263, 7982)
(1264, 13976)
(1265, 8069)
(1266, 1312)
(1267, 9767)
(1268, 12869)
(1269, 18024)
(1270, 15264)
(1271, 7661)
(1272, 16364)
(1273, 17637)
(1274, 5667)
(1275, 16759)
(1276, 12400)
(1277, 201)
(1278, 12068)
(1279, 17272)
(1280, 10956)
(1281, 1564)
(1282, 14065)
(1283, 4718)
(1284, 14047)
(1285, 19852)
(1286, 7406)
(1287, 10225)
(1288, 14382)
(1289, 1717)
(1290, 1011)
(1291, 9304)
(1292, 19834)
(1293, 5123)
(1294, 13584)
(1295, 1860)
(1296, 12890)
(1297, 16227)
(1298, 9242)
(1299, 2797)
(1300, 3656)
(1301, 9103)
(1302, 20007)
(1303, 3145)
(1304, 14324)
(1305, 958)
(1306, 8446)
(1307, 19883)
(1308, 2176)
(1309, 9873)
(1310, 6465)
(1311, 6548)
(1312, 17251)
(1313, 3644)
(1314, 599)
(1315, 2537)
(1316, 14553)
(1317, 1777)
(1318, 11312)
(1319, 10298)
(1320, 1600)
(1321, 12128)
(1322, 17155)
(1323, 8941)
(1324, 17983)
(1325, 14422)
(1326, 3599)
(1327, 19752)
(1328, 11043)
(1329, 9287)
(1330, 5952)
(1331, 15814)
(1332, 7374)
(1333, 17711)
(1334, 16336)
(1335, 12627)
(1336, 19540)
(1337, 19084)
(1338, 2878)
(1339, 2087)
(1340, 13443)
(1341, 17499)
(1342, 11955)
(1343, 16829)
(1344, 12212)
(1345, 7993)
(1346, 18545)
(1347, 12016)
(1348, 3664)
(1349, 16121)
(1350, 14537)
(1351, 10369)
(1352, 773)
(1353, 4440)
(1354, 7450)
(1355, 11542)
(1356, 946)
(1357, 7032)
(1358, 1260)
(1359, 6697)
(1360, 19814)
(1361, 18622)
(1362, 19173)
(1363, 4482)
(1364, 12526)
(1365, 6470)
(1366, 9877)
(1367, 14903)
(1368, 2405)
(1369, 13881)
(1370, 13769)
(1371, 9845)
(1372, 650)
(1373, 10297)
(1374, 9095)
(1375, 8663)
(1376, 4955)
(1377, 9607)
(1378, 13412)
(1379, 9331)
(1380, 9455)
(1381, 18455)
(1382, 6501)
(1383, 78)
(1384, 10161)
(1385, 13096)
(1386, 7858)
(1387, 15002)
(1388, 6704)
(1389, 6207)
(1390, 10704)
(1391, 8403)
(1392, 14539)
(1393, 12392)
(1394, 4954)
(1395, 13067)
(1396, 15533)
(1397, 11420)
(1398, 3734)
(1399, 2572)
(1400, 12898)
(1401, 18571)
(1402, 8364)
(1403, 9190)
(1404, 12731)
(1405, 5021)
(1406, 5563)
(1407, 16869)
(1408, 2608)
(1409, 5643)
(1410, 13213)
(1411, 13381)
(1412, 3256)
(1413, 5389)
(1414, 567)
(1415, 16881)
(1416, 12474)
(1417, 16665)
(1418, 10034)
(1419, 5090)
(1420, 13821)
(1421, 17563)
(1422, 5617)
(1423, 18248)
(1424, 19388)
(1425, 3005)
(1426, 6195)
(1427, 1908)
(1428, 12603)
(1429, 12364)
(1430, 15702)
(1431, 7473)
(1432, 17933)
(1433, 10845)
(1434, 15614)
(1435, 7648)
(1436, 3351)
(1437, 3843)
(1438, 5220)
(1439, 13195)
(1440, 19065)
(1441, 8622)
(1442, 19628)
(1443, 1570)
(1444, 7337)
(1445, 2456)
(1446, 5684)
(1447, 12751)
(1448, 12265)
(1449, 8083)
(1450, 10335)
(1451, 14473)
(1452, 16631)
(1453, 1690)
(1454, 18990)
(1455, 4978)
(1456, 19082)
(1457, 8535)
(1458, 405)
(1459, 2252)
(1460, 5313)
(1461, 13559)
(1462, 8649)
(1463, 8894)
(1464, 389)
(1465, 5683)
(1466, 2350)
(1467, 8521)
(1468, 17815)
(1469, 12503)
(1470, 202)
(1471, 2861)
(1472, 18640)
(1473, 9347)
(1474, 16031)
(1475, 10213)
(1476, 2916)
(1477, 14162)
(1478, 6536)
(1479, 3700)
(1480, 4260)
(1481, 14147)
(1482, 2263)
(1483, 19323)
(1484, 1518)
(1485, 3839)
(1486, 2222)
(1487, 11250)
(1488, 19371)
(1489, 18321)
(1490, 11647)
(1491, 7914)
(1492, 5393)
(1493, 823)
(1494, 2571)
(1495, 7361)
(1496, 4968)
(1497, 3354)
(1498, 6561)
(1499, 18212)
(1500, 9527)
(1501, 10547)
(1502, 14892)
(1503, 10467)
(1504, 1709)
(1505, 7262)
(1506, 373)
(1507, 14780)
(1508, 18239)
(1509, 14360)
(1510, 6554)
(1511, 18626)
(1512, 12956)
(1513, 15325)
(1514, 18530)
(1515, 12515)
(1516, 144)
(1517, 17171)
(1518, 5858)
(1519, 4871)
(1520, 18333)
(1521, 7527)
(1522, 8200)
(1523, 7217)
(1524, 9424)
(1525, 9480)
(1526, 5908)
(1527, 7338)
(1528, 10797)
(1529, 3261)
(1530, 18176)
(1531, 9243)
(1532, 15640)
(1533, 5035)
(1534, 9515)
(1535, 18382)
(1536, 5582)
(1537, 13626)
(1538, 7975)
(1539, 8499)
(1540, 14684)
(1541, 16437)
(1542, 1298)
(1543, 9685)
(1544, 19934)
(1545, 14243)
(1546, 15337)
(1547, 1641)
(1548, 6425)
(1549, 2657)
(1550, 6550)
(1551, 13970)
(1552, 12805)
(1553, 9769)
(1554, 427)
(1555, 7692)
(1556, 2595)
(1557, 17608)
(1558, 5487)
(1559, 18086)
(1560, 10446)
(1561, 15423)
(1562, 5592)
(1563, 2982)
(1564, 15215)
(1565, 11416)
(1566, 12910)
(1567, 7466)
(1568, 13416)
(1569, 10332)
(1570, 16802)
(1571, 7960)
(1572, 18786)
(1573, 11104)
(1574, 13871)
(1575, 9696)
(1576, 16655)
(1577, 6602)
(1578, 6589)
(1579, 16140)
(1580, 4019)
(1581, 16903)
(1582, 5380)
(1583, 19131)
(1584, 9412)
(1585, 4715)
(1586, 18195)
(1587, 2954)
(1588, 11909)
(1589, 19171)
(1590, 9884)
(1591, 11509)
(1592, 11980)
(1593, 15947)
(1594, 10909)
(1595, 8457)
(1596, 1058)
(1597, 2685)
(1598, 10113)
(1599, 14487)
(1600, 8016)
(1601, 711)
(1602, 6323)
(1603, 2463)
(1604, 2324)
(1605, 8085)
(1606, 1106)
(1607, 8732)
(1608, 4723)
(1609, 4350)
(1610, 14663)
(1611, 14258)
(1612, 13344)
(1613, 12186)
(1614, 1694)
(1615, 487)
(1616, 5047)
(1617, 6786)
(1618, 13758)
(1619, 16792)
(1620, 13105)
(1621, 11355)
(1622, 794)
(1623, 920)
(1624, 14928)
(1625, 17012)
(1626, 9764)
(1627, 8056)
(1628, 10355)
(1629, 14653)
(1630, 10119)
(1631, 15963)
(1632, 5944)
(1633, 10580)
(1634, 12694)
(1635, 11884)
(1636, 15576)
(1637, 13764)
(1638, 5364)
(1639, 7524)
(1640, 5758)
(1641, 9046)
(1642, 13274)
(1643, 6588)
(1644, 3222)
(1645, 15134)
(1646, 5886)
(1647, 20022)
(1648, 1027)
(1649, 11222)
(1650, 12676)
(1651, 4787)
(1652, 8641)
(1653, 7669)
(1654, 10848)
(1655, 5088)
(1656, 3442)
(1657, 12222)
(1658, 3023)
(1659, 17423)
(1660, 7357)
(1661, 18872)
(1662, 1989)
(1663, 6943)
(1664, 834)
(1665, 9372)
(1666, 16388)
(1667, 18903)
(1668, 9169)
(1669, 2731)
(1670, 18752)
(1671, 12161)
(1672, 14856)
(1673, 11223)
(1674, 3789)
(1675, 18859)
(1676, 9013)
